index,year,month,day,content,likecount,nickname,user_id
1,2015,5,3,"喜欢她是初中时候，在少男少女上看到的，短发，到现在老婆也是短发，买这个专辑的时候还是VCD,初中生那时候25块，我一件班尼路没了[憨笑]",118,SlimshadyC,54279215
2,2017,5,8,哈哈哈，她是不是打嗝了[大哭],13,爱妻嫦娥仙子,254156647
