index,year,month,day,content,likecount,nickname,user_id
1,2016,1,19,那天晚上面试完在宿舍等结果，听着这首歌，老师发短信告诉我录取了明天来开会，就这样听着燕姿的歌被燕姿的母校录取，奇妙。一转眼来新加坡6年了。we will get there,524,风景de卜卜星,705026
2,2015,7,31,这里是XFun吃货俱乐部- -,195,Crosner,51799509
3,2015,8,9,今天新加坡国庆盛典又听这首,107,WalesWave,3655553
4,2016,2,25,有多少孩子是华师一的入学作业才知道这首歌的？不知道现在还是不是,70,超chao大鸡腿,45715178
5,2015,2,27,华师一吗,60,叽花儿,11793366
6,2015,5,23,啊啊啊啊啊华师一人的回忆啊！又想起了那个激动的夏天！！！,43,超超超爸爸,68970701
7,2018,7,27,华师一附中高一暑假入学时知道的这首歌，作为英语作业要求会唱[大哭][大哭][大哭]转眼毕业都已经5年了，仍然历历在目[大哭][大哭][大哭],11,-素月明河-,1362067157
8,2017,6,9,这首歌在新加坡的地位差不多相当于国内的《明天会更好》，是各单位组织歌唱比赛里最常选的歌之一,10,壹知花,270497976
