index,year,month,day,content,likecount,nickname,user_id
1,2015,1,27,资深姿迷在哪里？,410,御手冼红豆,34947475
2,2015,5,5,这张专辑真经典，曲曲好听。我听的孙燕姿小姐第一张专辑，从此迷上，所有音乐设备中曲目最多女歌手永远是她。现在已经当妈了，祝福她永远幸福！,142,RichardMillions,9615760
3,2015,7,24,现在才听到这首歌，很美丽的配调，和《silence  all  these  years》一样值得静静耐听,94,风之清野,45223464
4,2014,6,16,每个不好入眠的深夜或清晨，最能抚慰内心的歌，这么多年也只有燕姿能做到,82,榴二莲,7679815
5,2019,2,10,13岁的时候听这首歌，觉得很好听，30岁的时候听这首歌，已是泪流满面。,21,转身是空,111727561
6,2019,10,2,"Give me the courage to speak as I stand  
And spew, my uncontinuos, unwavering thoughts  
My beliefs, my two cents worth  
The courage to be the one who withstands  
All my ideals of a great man  
To be the best even if no one is watching",10,NTUfail,71924954
