index,year,month,day,content,likecount,nickname,user_id
1,2015,3,1,听这个就能哭出来....泪点低成负值了....,270,肮脏的python交易,45638475
2,2015,12,22,中考前一天，班主任和我们一一交代过考场注意事项，同学们笑着鼓励要考上重点高中继续同班，三五好友有一搭没一搭地聊着回家，我打开复读机，磁带正好放到《逆光》里这首Outro。那天下午云彩低低的，天空灰灰的，那个夏天闷闷的，门外的芭蕉叶深绿着，那个少年哭了。14岁啊，9年了。,245,淮西,33693828
3,2015,11,23,听到这一段就会回想到2007年，那一年是最痛苦的一年吧，记得三天没吃东西，把一台MP3卖掉100块，还好这么多年在广州坚持过来了，我说我不会离开广州的，以后也是，，，,139,诗遇上歌__,34575941
4,2015,12,26,为什么不写成一首歌 [流泪][流泪][流泪],94,花椒吖好麻,9592890
5,2016,11,20,记得以前叫 afterwards 啊,78,leketung,134925754
6,2018,4,6,这首旋律燕姿当年自己谈的很可惜并没有做成歌曲,55,孤单的努力,603069092
